time,open,high,low,close,ADX
1603062000,11453,11500,11452.5,11492,48.23099051194187
1603065600,11492,11520.5,11444,11455,44.05640667361302
1603069200,11455,11470,11455,11459,42.31605256825811
1603072800,11459,11460.5,11436.5,11447.5,39.61930632071126
1603076400,11447.5,11448,11411,11411,35.8284437104656
1603080000,11411,11436,11406.5,11430.5,33.108408894623196
1603083600,11430.5,11435,11418,11430.5,31.618697684419057
1603087200,11430.5,11447.5,11424,11445.5,32.97300141107596
1603090800,11445.5,11456,11440.5,11455,33.906416983302464
1603094400,11455,11458,11445,11454.5,33.21877790420963
1603098000,11454.5,11475.5,11453,11475.5,36.102663145406694
1603101600,11475.5,11482.5,11460.5,11467.5,35.82930419502019
1603105200,11467.5,11518,11467.5,11474.5,40.5249711723733
1603108800,11474.5,11516,11468.5,11503,35.61076989059531
1603112400,11503,11667,11503,11634.5,53.157318217866056
1603116000,11634.5,11665,11605.5,11635,47.40179340928749
1603119600,11635,11815.5,11629,11788,56.313567526830866
1603123200,11788,11813,11742.5,11750.5,50.780410868499494
1603126800,11750.5,11762,11722,11722,47.90439771992286
1603130400,11722,11737,11665,11671,43.1653890345895
1603134000,11671,11684.5,11665,11678,41.95484378723246
1603137600,11678,11713.5,11661,11713.5,42.95371180231146
1603141200,11713.5,11740,11694,11737.5,43.92467056648284
1603144800,11737.5,11758.5,11710.5,11728,43.55166036408765
1603148400,11728,11735,11708,11735,41.797173425317034
1603152000,11735,11737.5,11700,11715.5,39.421788823562416
1603155600,11715.5,11718,11679,11689,37.06271119671627
1603159200,11689,11712,11689,11711.5,35.705676105484514
1603162800,11711.5,11750,11698,11732.5,38.7645711198147
1603166400,11732.5,11735,11718,11718,37.67876106842012
1603170000,11718,11743,11715,11743,37.24769338418469
1603173600,11743,11780,11738,11778.5,40.8593179329508
1603177200,11778.5,11834.5,11706.5,11728.5,41.18425559881006
1603180800,11728.5,11745.5,11698,11736,38.29130252673229
1603184400,11736,11798,11726.5,11775.5,41.88313680860324
1603188000,11775.5,11829,11768.5,11817,42.6804705087519
1603191600,11817,11919,11721.5,11761,43.34648948435184
1603195200,11761,11878,11760,11866.5,37.747559685726024
1603198800,11866.5,11942,11814,11913,39.35395373344438
1603202400,11913,11949.5,11860.5,11910.5,36.589171849501376
1603206000,11910.5,11976,11873.5,11920,35.517655984068625
1603209600,11920,11986,11896,11954.5,33.41282442350668
1603213200,11954.5,12058.5,11936,11955.5,36.30497335287053
1603216800,11955.5,11958,11914,11947,34.79453090258262
1603220400,11947,11960,11890.5,11905.5,32.49484095127115
1603224000,11905.5,11905.5,11856,11887,30.92700285171903
1603227600,11887,11921.5,11879.5,11906.5,31.229687867390826
1603231200,11906.5,11938.5,11906.5,11936,31.96288884447531
1603234800,11936,11947,11888.5,11902,29.986005332070654
1603238400,11902,11960,11888.5,11960,29.09738507472004
1603242000,11960,12005,11959.5,11974,32.52192327970088
1603245600,11974,12125.5,11965.5,12105.5,39.226293465065545
1603249200,12105.5,12220,12105.5,12175.5,43.892078357149074
1603252800,12175.5,12284,12165,12255,44.95628097434458
1603256400,12255,12257.5,12210,12226.5,42.96864929967821
1603260000,12226.5,12269,12224,12229.5,42.21708857289854
1603263600,12229.5,12236,12134,12186,38.19319512083769
1603267200,12186,12194,12136.5,12146.5,36.10405972098675
1603270800,12146.5,12188.5,12127,12182,33.964159967522654
1603274400,12182,12244.5,12182,12215.5,37.35327307669281
1603278000,12215.5,12368,12184,12324.5,42.171532761360815
1603281600,12324.5,12435.5,12279.5,12407,42.3128762585059
1603285200,12407,12464,12364,12458.5,41.18528125638904
1603288800,12458.5,12882,12419.5,12736.5,55.40527983697848
1603292400,12736.5,12739.5,12614,12723,51.08964267251818
1603296000,12723,12910.5,12718,12830.5,55.392126917977954
1603299600,12830.5,12854.5,12736.5,12774,51.51533645529078
1603303200,12774,12791.5,12718,12768,49.20526264455518
1603306800,12768,12791.5,12679.5,12700,45.83255460819301
1603310400,12700,12836.5,12696.5,12832.5,44.67610791433055
1603314000,12832.5,12980,12779.5,12920.5,47.77627311645908
1603317600,12920.5,13222,12905,13212,52.46269481496787
1603321200,13212,13239.5,12728,12820,40.824035960975756
1603324800,12820,12946,12810,12919.5,38.38566717217197
1603328400,12919.5,12919.5,12865.5,12868.5,37.42970782350992
1603332000,12868.5,12876,12702.5,12805,34.46023743139176
1603335600,12805,12819.5,12736,12741.5,33.09925517512043
1603339200,12741.5,12789.5,12701.5,12762,31.679249869094896
1603342800,12762,12802,12716.5,12776,30.94637028218271
1603346400,12776,12832,12770,12821.5,31.512496754348568
1603350000,12821.5,12821.5,12741.5,12762.5,30.152448082180946
1603353600,12762.5,12856,12762.5,12826.5,30.50002227932505
1603357200,12826.5,12909.5,12715,12877,30.19024449901531
1603360800,12877,12980,12860,12963,32.0275435137012
1603364400,12963,13030,12934.5,12975,33.089798402045325
1603368000,12975,12975,12819,12861.5,30.30411708261898
1603371600,12861.5,12966,12852.5,12927.5,28.42889286125738
1603375200,12927.5,12935,12854.5,12931.5,27.14585408692082
1603378800,12931.5,12977.5,12917.5,12934,28.673147247523538
1603382400,12934,13079.5,12926,13065.5,31.992022005985017
1603386000,13065.5,13078,12959.5,13055,29.814358229162092
1603389600,13055,13064,13016,13050,28.954603968231897
1603393200,13050,13158.5,13034.5,13083,32.46412543731366
1603396800,13083,13192.5,13083,13116,32.37085246537817
1603400400,13116,13153,12969,13145.5,28.918592147230036
1603404000,13145.5,13195.5,13020,13020.5,28.454357790395868
1603407600,13020.5,13060,12943,12986.5,26.570931682127156
1603411200,12986.5,12986.5,12856.5,12924.5,24.620882404745586
1603414800,12924.5,12949.5,12896.5,12910.5,23.85230715095607
1603418400,12910.5,12993.5,12896.5,12993,25.098952453709597
1603422000,12993,13002,12964,12967.5,25.03377698182622
1603425600,12967.5,12981,12928,12933.5,24.16732875890369
1603429200,12933.5,12994.5,12926,12994.5,23.962378367125577
1603432800,12994.5,12996,12888.5,12898,22.235242322195802
1603436400,12898,12934.5,12886.5,12899.5,21.490409553396944
1603440000,12899.5,12970,12877.5,12939,22.58812833355061
1603443600,12939,12982.5,12932.5,12956,22.676061216974944
1603447200,12956,13032,12956,13030,25.067091004248038
1603450800,13030,13030,12979.5,12979.5,24.096003572428778
1603454400,12979.5,12984,12952.5,12976.5,23.484855910466802
1603458000,12976.5,13016,12964,12965,25.126657984442797
1603461600,12965,12965.5,12920,12943.5,24.14503316713407
1603465200,12943.5,12965,12913,12935.5,23.037339301916116
1603468800,12935.5,12960,12743,12803,19.099522351331753
1603472400,12803,12835,12769.5,12798,18.094148457065614
1603476000,12798,12873,12797.5,12861.5,20.071393582488152
1603479600,12861.5,12918,12855,12918,22.75417362849744
1603483200,12918,12939,12892.5,12935,23.647475867380706
1603486800,12935,12935,12878.5,12909.5,22.475029731195615
1603490400,12909.5,12937.5,12900.5,12934,21.943992698398645
1603494000,12934,12969,12930,12931.5,24.116630811149538
1603497600,12931.5,12936,12881,12914,22.83571362090053
1603501200,12914,12973.5,12914,12973,25.177681347491248
1603504800,12973,12986,12958,12984.5,25.736039080280523
1603508400,12984.5,13008,12968.5,12971,26.987152754436828
1603512000,12971,12999,12963.5,12973,25.938774540329387
1603515600,12973,12973,12946.5,12969.5,25.153254429570552
1603519200,12969.5,12977.5,12961,12962,25.195436500678728
1603522800,12962,12972.5,12920.5,12927.5,23.601249986549945
1603526400,12927.5,12947,12921.5,12939.5,22.838118986894386
1603530000,12939.5,12960,12918.5,12954.5,23.293296347079934
1603533600,12954.5,12987,12941,12986.5,25.423367762459733
1603537200,12986.5,13001,12975,12994,26.427538853835948
1603540800,12994,12999,12978,12979.5,25.63961684969535
1603544400,12979.5,12995,12969,12994.5,24.659344454749558
1603548000,12994.5,13098.5,12941,13067,32.85502351496065
1603551600,13067,13162,13067,13105.5,36.75631708691092
1603555200,13105.5,13120.5,13041.5,13080,33.33006662419741
1603558800,13080,13140.5,13079.5,13122.5,33.29099181202027
1603562400,13122.5,13128,13091.5,13105.5,31.816143757971428
1603566000,13105.5,13125.5,13089,13116,30.36733230376685
1603569600,13116,13125,13094.5,13101.5,29.171911323885567
1603573200,13101.5,13117.5,13039.5,13065.5,26.318556718346805
1603576800,13065.5,13089,13047,13075.5,24.905912821050386
1603580400,13075.5,13112.5,13075.5,13110.5,26.776637878239562
1603584000,13110.5,13134,13079.5,13130,27.68118736775868
1603587600,13130,13160,13117.5,13137.5,29.575426281500157
1603591200,13137.5,13156,13124.5,13136.5,28.298063877762406
1603594800,13136.5,13360,13136.5,13306,43.92452545286098
1603598400,13306,13344.5,13271,13310,40.376391848270444
1603602000,13310,13312.5,12845,12962.5,25.99370484662582
1603605600,12962.5,13047,12940,13025.5,23.895643871225698
1603609200,13025.5,13031.5,12998,13024,23.262571505756174
1603612800,13024,13025.5,12952.5,13025.5,21.90093846688133
1603616400,13025.5,13025.5,12985,13000,21.16090157049097
1603620000,13000,13000.5,12934.5,12989,19.976281997663396
1603623600,12989,12989,12905,12959,18.552732252906083
1603627200,12959,12992.5,12947.5,12982.5,18.127238094185515
1603630800,12982.5,13018,12960,12994,19.469900122164045
1603634400,12994,13002.5,12981,12992,19.07421926370063
1603638000,12992,13003,12950,12958,18.097815239126408
1603641600,12958,13000.5,12932,12995,16.89411687636291
1603645200,12995,13038,12995,13010,19.919653063435238
1603648800,13010,13010,12950,12992.5,18.709911932939136
1603652400,12992.5,13036.5,12989,13035,20.53527223380537
1603656000,13035,13040,13021,13023,20.491369110034814
1603659600,13023,13034,13006,13025,19.837601205287072
1603663200,13025,13025,12989,13013.5,18.99833948210925
1603666800,13013.5,13031.5,13013.5,13024.5,19.37949382352355
1603670400,13024.5,13051.5,12984,13051,17.780183616942885
1603674000,13051,13094.5,13051,13073.5,22.17190726296933
1603677600,13073.5,13110,13065.5,13085.5,22.884878249215863
1603681200,13085.5,13123.5,13085.5,13090.5,23.50736252709151
1603684800,13090.5,13130.5,13048.5,13111.5,21.09358489724426
1603688400,13111.5,13144,13096,13103,21.521057887511507
1603692000,13103,13110.5,13076,13087.5,20.553846094740035
1603695600,13087.5,13090,13041.5,13049,19.244450687156167
1603699200,13049,13071,12840,13066.5,14.504816061253988
1603702800,13066.5,13108.5,13066.5,13094,17.945129435141684
1603706400,13094,13114.5,13075,13111.5,17.822463747795858
1603710000,13111.5,13181.5,13111,13145.5,23.90898488314916
1603713600,13145.5,13161.5,13100.5,13134,22.272987523433343
1603717200,13134,13243,13122.5,13207.5,28.037117046278617
1603720800,13207.5,13225,13140.5,13180,25.58220917268164
1603724400,13180,13180,12933,12990.5,20.054565605664568
1603728000,12990.5,13039.5,12825,12848,16.683261242711392
1603731600,12848,12914.5,12769,12875,14.85859727765432
1603735200,12875,12960,12851.5,12956,17.04479894193227
1603738800,12956,12991,12920,12990.5,18.477756141069946
1603742400,12990.5,13031,12980,12993.5,20.874729780230297
1603746000,12993.5,13030,12993.5,13008,20.250713982515943
1603749600,13008,13021.5,12980,13021,19.53565381152975
1603753200,13021,13062,13021,13050,22.40496013686714
1603756800,13050,13120.5,13044.5,13078,26.083333575198246
1603760400,13078,13090,13062.5,13083.5,25.415730392467463
1603764000,13083.5,13107.5,13053,13065.5,25.76247861569899
1603767600,13065.5,13094,13063,13073,24.97020167105218
1603771200,13073,13109,13073,13108.5,25.58857310061991
1603774800,13108.5,13132,13080,13083,26.60407619739624
1603778400,13083,13091.5,13065.5,13091.5,25.84596719162956
1603782000,13091.5,13142,13083.5,13136.5,29.752188092247724
1603785600,13136.5,13151.5,13115,13127,29.597261188720644
1603789200,13127,13128.5,13082,13126,27.999471699031698
1603792800,13126,13290,13126,13262.5,39.99124455969652
1603796400,13262.5,13495.5,13251.5,13436.5,49.46643087880349
1603800000,13436.5,13455.5,13360,13389,45.36972714012575
1603803600,13389,13430,13324.5,13385,41.3004903571435
1603807200,13385,13409,13342,13394.5,38.913482131719284
1603810800,13394.5,13634,13392,13605.5,48.83649596588282
1603814400,13605.5,13646,13526.5,13645,45.38652798461994
1603818000,13645,13737.5,13600.5,13681,47.50385587210424
1603821600,13681,13742,13527,13635,40.69892833928419
1603825200,13635,13672.5,13608.5,13652.5,38.91201079337001
1603828800,13652.5,13709,13580,13610.5,37.98816270606979
1603832400,13610.5,13737,13602,13701,36.447859775471485
1603836000,13701,13725.5,13646,13724,34.4942121806558
1603839600,13724,13777,13563.5,13637,29.86458412717907
1603843200,13637,13750.5,13605,13709.5,27.186619272140128
1603846800,13709.5,13741.5,13658.5,13714.5,25.76718539449976
1603850400,13714.5,13858,13701.5,13835,30.432844654485947
1603854000,13835,13840,13736.5,13790.5,28.487973548435814
1603857600,13790.5,13817,13721,13748.5,26.778545498617273
1603861200,13748.5,13771.5,13675.5,13734.5,25.15312440749
1603864800,13734.5,13777,13715,13718,24.49358924075095
1603868400,13718,13729,13564,13666,21.9458479161136
1603872000,13666,13684.5,13580,13680.5,20.492045950607288
1603875600,13680.5,13696,13586.5,13601.5,19.79721134528195
1603879200,13601.5,13629,13529,13564,18.52966350846698
1603882800,13564,13579,13321,13333.5,15.731162074008212
1603886400,13333.5,13375,13174.5,13291,13.965910490649197
1603890000,13291,13333.5,13105,13112.5,12.27533123753491
1603893600,13112.5,13152,12892,13066,10.689695447570061
1603897200,13066,13232.5,13037,13217.5,13.576617677042401
1603900800,13217.5,13217.5,13041,13146.5,12.432031901669971
1603904400,13146.5,13203,13007.5,13176,11.296053124975018
1603908000,13176,13222,13133.5,13203.5,11.729888877973073
1603911600,13203.5,13242,13145,13160.5,12.155881912174015
1603915200,13160.5,13207,13153.5,13188,11.81942541694439
1603918800,13188,13190,13098,13178,11.24312591105427
1603922400,13178,13257.5,13177,13241,14.432597984142241
1603926000,13241,13288.5,13219,13259.5,15.61652316098011
1603929600,13259.5,13290,13234.5,13240.5,15.194964377234758
1603933200,13240.5,13281,13150,13269,14.03071454591551
1603936800,13269,13274,13209,13231,13.478857827321736
1603940400,13231,13259.5,13170,13259.5,12.736051307136258
1603944000,13259.5,13281.5,13227.5,13227.5,13.704172200919617
1603947600,13227.5,13276.5,13227.5,13272.5,13.256345832818408
1603951200,13272.5,13315,13245.5,13268,15.259728283247226
1603954800,13268,13282,13120.5,13134,13.637261767581764
1603958400,13134,13175,13092,13113.5,12.879359087198289
1603962000,13113.5,13196,13113.5,13179,13.585455840422322
1603965600,13179,13185,13046,13095,12.329325678096298
1603969200,13095,13157,13048,13048,11.436341192560816
1603972800,13048,13135,12975,13123,10.261464946876586
1603976400,13123,13239.5,13091.5,13229.5,15.863815542175505
1603980000,13229.5,13473.5,13226.5,13418.5,27.142254879882298
1603983600,13418.5,13467.5,13364.5,13424.5,25.504452628140776
1603987200,13424.5,13592,13393.5,13534.5,29.646448265995815
1603990800,13534.5,13622,13497.5,13574.5,29.25839375369759
1603994400,13574.5,13610.5,13482.5,13553.5,27.156126295084775
1603998000,13553.5,13574,13485,13485,25.769655212951307
1604001600,13485,13512,13426.5,13462,24.476775864117403
1604005200,13462,13533.5,13424,13510,24.16340689745458
1604008800,13510,13510,13387,13402,22.409028064609533
1604012400,13402,13470,13398.5,13437.5,21.43477934769911
1604016000,13437.5,13579,13330,13572.5,24.566732615602547
1604019600,13572.5,13651.5,13541,13556,27.144004079796545
1604023200,13556,13564,13445,13458,25.301435464925156
1604026800,13458,13500,13407,13428,23.934062917482905
1604030400,13428,13456,13376,13415,22.79293665552568
1604034000,13415,13488,13171,13186.5,18.93956255147018
1604037600,13186.5,13254.5,13150,13201.5,17.86720591211493
1604041200,13201.5,13242.5,13114,13203.5,16.620978207253618
1604044800,13203.5,13325,13188.5,13237,19.858953320913958
1604048400,13237,13284,13149,13272,18.40999882694876
1604052000,13272,13327,13210.5,13285.5,19.584764253483225
1604055600,13285.5,13362,13244.5,13343.5,20.243054823412862
1604059200,13343.5,13352,13281,13331.5,19.42735357638837
1604062800,13331.5,13331.5,13219.5,13254.5,18.182675016194505
1604066400,13254.5,13349,13250,13346,18.15359424840048
1604070000,13346,13536.5,13345,13532.5,26.682763503697146
1604073600,13532.5,13560,13487,13508,26.914443274550827
1604077200,13508,13548.5,13448,13517.5,25.33479890520338
1604080800,13517.5,13537.5,13485,13514,24.52502945991987
1604084400,13514,13526.5,13477,13526.5,23.754102679275423
1604088000,13526.5,13655,13508,13618.5,29.569382538051727
1604091600,13618.5,13624,13465.5,13529,26.733722594114262
1604095200,13529,13578,13527,13536.5,25.873918149945005
1604098800,13536.5,13612.5,13531,13544.5,26.73704885024719
1604102400,13544.5,13625,13510,13605,24.763478170186893
1604106000,13605,13635,13569.5,13625,24.352147631826384
1604109600,13625,13723,13558,13591,27.399548833071123
1604113200,13591,13599,13413.5,13484.5,24.30527542763276
1604116800,13484.5,13505,13452,13499.5,23.4890731680748
1604120400,13499.5,13500,13464.5,13464.5,22.93354559969458
1604124000,13464.5,13592,13457,13592,26.92617172821792
1604127600,13592,13595,13546,13565.5,26.232058131615144
1604131200,13565.5,13809,13564.5,13720.5,35.550657929872486
